TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.apache.commons.validator.EmailValidator,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,61,0.3,2,19,354,101101,1707326833466,0.5892857142857143,11111110000111111100000000001111111111101100000001111101,0.43333333333333335,111110001101000000011101000010,1.0,111111111,0,0,9,4,0.4420289855072464,101000011111011111111111001110000000000000000000000001111111111011111110111111111111111110000001000000000000000000000000000001110010000010,0.4666666666666667,101010000011110,1.0,11111111,0.75,11110011,0.43333333333333335,111110001110000000101110000010
