TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.apache.commons.validator.FormSet,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,87,0.3,2,44,151,110996,1707326255872,0.9886363636363636,1111111111111111111111111111111111101111111111111111111111111111111111111111111111111111,0.9836065573770492,1111111111111111111111111111111111111101111111111111111111111,1.0,111111,1,1,5,3,0.9130434782608695,11101111111111101111111110111101011111101011111011111111111111111111111111111111111111111111,0.6363636363636364,010111111110000001110101111111010,1.0,111111111111111111,1.0,111111111111111111,0.9836065573770492,1111111111111111111111111111111111111011111111111111111111111
