TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.apache.commons.validator.Validator,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,47,0.3,2,22,71,63287,1707327524606,0.9482758620689655,1111111111111111111111111111111111111111111111111111110001,0.8928571428571429,1111111111111111111111010110,1.0,11111,3,1,2,2,0.8775510204081632,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111000000000000,0.8235294117647058,10111111111111010,1.0,111111111111111111,1.0,111111111111111111,0.8928571428571429,1111111111111111111111101010
